User ID,Venue ID,Latitude,Longitude,Check-in Time,Day,Previous Venue ID,Venue Name,Day_Num,Day_Sin,Day_Cos,Venue Category_coffee shop,Venue Category_dessert shop,Venue Category_entertainment,Venue Category_hotel,Venue Category_lounge,Venue Category_other,Venue Category_park,Venue Category_plaza,Venue Category_restaurant,Venue Category_shopping,Venue Category_spa,Venue Category_sports facility,Venue Category_unknown
6,V329,24.772306,46.652417,2024-10-12 18:35:00,Saturday,V82,iota,5.0,-0.9749279121818236,-0.2225209339563146,True,False,False,False,False,False,False,False,False,False,False,False,False
6,V330,24.720917,46.6565,2024-10-12 21:43:00,Saturday,V329,dank sandwich,5.0,-0.9749279121818236,-0.2225209339563146,False,False,False,False,False,False,False,False,True,False,False,False,False
6,V331,24.840111,46.676083,2024-10-14 20:09:00,Monday,V330,,0.0,0.0,1.0,True,False,False,False,False,False,False,False,False,False,False,False,False
6,V317,24.827778,46.639722,2024-10-19 18:13:00,Saturday,V331,volume coffee roasters at back yard,5.0,-0.9749279121818236,-0.2225209339563146,True,False,False,False,False,False,False,False,False,False,False,False,False
6,V332,24.753028,46.659917,2024-10-20 18:53:00,Sunday,V317,,6.0,-0.7818314824680299,0.6234898018587334,True,False,False,False,False,False,False,False,False,False,False,False,False
6,V84,24.826861,46.661111,2024-10-25 21:43:00,Friday,V332,,4.0,-0.433883739117558,-0.9009688679024191,True,False,False,False,False,False,False,False,False,False,False,False,False
6,V317,24.827778,46.639722,2024-10-26 18:56:00,Saturday,V84,volume coffee roasters at back yard,5.0,-0.9749279121818236,-0.2225209339563146,True,False,False,False,False,False,False,False,False,False,False,False,False
6,V333,24.780556,46.577778,2024-10-27 12:27:00,Sunday,V317,wasl cafe,6.0,-0.7818314824680299,0.6234898018587334,True,False,False,False,False,False,False,False,False,False,False,False,False
6,V334,24.763333,46.654028,2024-10-30 21:45:00,Wednesday,V333,calibrated coffee roasters,2.0,0.9749279121818236,-0.22252093395631434,True,False,False,False,False,False,False,False,False,False,False,False,False
6,V335,24.769,46.588139,2024-11-04 20:24:00,Monday,V334,origin coffee roasters,0.0,0.0,1.0,True,False,False,False,False,False,False,False,False,False,False,False,False
6,V317,24.827778,46.639722,2024-11-06 13:15:00,Wednesday,V335,volume coffee roasters at back yard,2.0,0.9749279121818236,-0.22252093395631434,True,False,False,False,False,False,False,False,False,False,False,False,False
6,V323,24.788972,46.577472,2024-11-09 23:53:00,Saturday,V317,,5.0,-0.9749279121818236,-0.2225209339563146,False,False,False,False,False,False,True,False,False,False,False,False,False
6,V336,24.778083,46.661639,2024-11-13 23:53:00,Wednesday,V323,ciao,2.0,0.9749279121818236,-0.22252093395631434,True,False,False,False,False,False,False,False,False,False,False,False,False
7,V93,24.827139,46.728444,2024-05-07 23:40:00,Tuesday,,unknown,1.0,0.7818314824680298,0.6234898018587336,False,False,False,False,False,False,False,False,False,False,False,False,True
7,V94,24.730722,46.666694,2024-05-08 23:38:00,Wednesday,V93,unknown,2.0,0.9749279121818236,-0.22252093395631434,False,False,False,False,False,False,False,False,False,False,False,False,True
7,V95,24.815444,46.621,2024-05-10 16:15:00,Saturday,V94,unknown,5.0,-0.9749279121818236,-0.2225209339563146,False,False,False,False,False,False,False,False,False,False,False,False,True
7,V85,24.81325,46.608694,2024-05-11 21:25:00,Sunday,V95,unknown,6.0,-0.7818314824680299,0.6234898018587334,False,False,False,False,False,False,False,False,False,False,False,False,True
7,V96,24.690361,46.633778,2024-05-15 16:24:00,Thursday,V85,unknown,3.0,0.43388373911755823,-0.900968867902419,False,False,False,False,False,False,False,False,False,False,False,False,True
7,V97,24.702806,46.705806,2024-05-22 12:28:00,Thursday,V96,unknown,3.0,0.43388373911755823,-0.900968867902419,False,False,False,False,False,False,False,False,False,False,False,False,True
7,V98,24.710528,46.667528,2024-05-25 18:09:00,Monday,V97,unknown,0.0,0.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,True
7,V99,24.747333,46.591389,2024-05-27 22:26:00,Wednesday,V98,unknown,2.0,0.9749279121818236,-0.22252093395631434,False,False,False,False,False,False,False,False,False,False,False,False,True
7,V100,24.757806,46.629472,2024-05-31 02:06:00,Sunday,V99,unknown,6.0,-0.7818314824680299,0.6234898018587334,False,False,False,False,False,False,False,False,False,False,False,False,True
7,V101,24.768056,46.752333,2024-06-03 18:51:00,Wednesday,V100,unknown,2.0,0.9749279121818236,-0.22252093395631434,False,False,False,False,False,False,False,False,False,False,False,False,True
8,V105,24.762528,46.744028,2021-01-09 22:04:00,Saturday,V106,unknown,5.0,-0.9749279121818236,-0.2225209339563146,False,False,False,False,False,False,False,False,False,False,False,False,True
8,V105,24.762528,46.744028,2021-01-21 21:14:00,Thursday,V105,unknown,3.0,0.43388373911755823,-0.900968867902419,False,False,False,False,False,False,False,False,False,False,False,False,True
8,V107,24.740611,46.633278,2021-01-29 21:54:00,Friday,V105,unknown,4.0,-0.433883739117558,-0.9009688679024191,False,False,False,False,False,False,False,False,False,False,False,False,True
8,V108,24.739278,46.627694,2021-05-18 21:54:00,Tuesday,V107,unknown,1.0,0.7818314824680298,0.6234898018587336,False,False,False,False,False,False,False,False,False,False,False,False,True
8,V104,24.839861,46.7325,2021-06-08 21:54:00,Tuesday,V108,unknown,1.0,0.7818314824680298,0.6234898018587336,False,False,False,False,False,False,False,False,False,False,False,False,True
9,V148,24.735111,46.676639,2023-09-28 13:25:00,Thursday,,atmosphere,3.0,0.43388373911755823,-0.900968867902419,True,False,False,False,False,False,False,False,False,False,False,False,False
9,V149,24.69225,46.6695,2023-09-28 13:29:00,Thursday,V148,panorama mall,3.0,0.43388373911755823,-0.900968867902419,False,False,False,False,False,False,False,False,False,True,False,False,False
9,V150,24.797639,46.644944,2023-11-02 23:05:00,Saturday,V149,value cafe,5.0,-0.9749279121818236,-0.2225209339563146,True,False,False,False,False,False,False,False,False,False,False,False,False
9,V151,24.811,46.646028,2023-11-17 16:18:00,Friday,V150,rex coffe,4.0,-0.433883739117558,-0.9009688679024191,True,False,False,False,False,False,False,False,False,False,False,False,False
9,V120,24.756167,46.630056,2023-11-17 17:00:00,Friday,V151,riyadh park mall,4.0,-0.433883739117558,-0.9009688679024191,False,False,False,False,False,False,False,False,False,True,False,False,False
9,V148,24.735111,46.676639,2023-11-20 14:19:00,Monday,V120,atmosphere,0.0,0.0,1.0,True,False,False,False,False,False,False,False,False,False,False,False,False
9,V120,24.756167,46.630056,2023-11-20 19:35:00,Monday,V148,riyadh park mall,0.0,0.0,1.0,False,False,False,False,False,False,False,False,False,True,False,False,False
9,V152,24.827139,46.728444,2023-11-22 18:15:00,Wednesday,V120,park avenue,2.0,0.9749279121818236,-0.22252093395631434,False,False,False,False,False,False,False,False,False,True,False,False,False
9,V151,24.811,46.646028,2023-11-22 19:20:00,Wednesday,V152,rex coffe,2.0,0.9749279121818236,-0.22252093395631434,True,False,False,False,False,False,False,False,False,False,False,False,False
9,V152,24.708417,46.687361,2023-11-23 14:55:00,Thursday,V151,shawarma house,3.0,0.43388373911755823,-0.900968867902419,False,False,False,False,False,False,False,False,True,False,False,False,False
9,V153,24.819083,46.622167,2023-11-23 21:52:00,Thursday,V152,idmi coffee,3.0,0.43388373911755823,-0.900968867902419,True,False,False,False,False,False,False,False,False,False,False,False,False
9,V150,24.797639,46.644944,2023-12-02 20:00:00,Sunday,V154,value cafe,6.0,-0.7818314824680299,0.6234898018587334,True,False,False,False,False,False,False,False,False,False,False,False,False
9,V155,24.738194,46.687667,2023-12-16 23:02:00,Saturday,V150,ik coffee,5.0,-0.9749279121818236,-0.2225209339563146,True,False,False,False,False,False,False,False,False,False,False,False,False
9,V156,24.743139,46.680056,2023-12-28 15:02:00,Thursday,V155,hayat mall,3.0,0.43388373911755823,-0.900968867902419,False,False,False,False,False,False,False,False,False,True,False,False,False
9,V148,24.735111,46.676639,2023-12-28 15:23:00,Thursday,V156,atmosphere,3.0,0.43388373911755823,-0.900968867902419,True,False,False,False,False,False,False,False,False,False,False,False,False
9,V151,24.811,46.646028,2023-12-28 18:38:00,Thursday,V148,rex coffe,3.0,0.43388373911755823,-0.900968867902419,True,False,False,False,False,False,False,False,False,False,False,False,False
9,V157,24.851611,46.602028,2023-12-29 13:11:00,Friday,V151,starbucks coffee,4.0,-0.433883739117558,-0.9009688679024191,True,False,False,False,False,False,False,False,False,False,False,False,False
9,V151,24.811,46.646028,2023-12-29 20:47:00,Friday,V157,rex coffe,4.0,-0.433883739117558,-0.9009688679024191,True,False,False,False,False,False,False,False,False,False,False,False,False
9,V155,24.738194,46.687667,2024-01-06 10:41:00,Thursday,V151,ik coffee,3.0,0.43388373911755823,-0.900968867902419,True,False,False,False,False,False,False,False,False,False,False,False,False
9,V151,24.811,46.646028,2024-01-10 22:28:00,Tuesday,V155,rex coffe,1.0,0.7818314824680298,0.6234898018587336,True,False,False,False,False,False,False,False,False,False,False,False,False
9,V148,24.735111,46.676639,2024-01-14 14:41:00,Sunday,V151,atmosphere,6.0,-0.7818314824680299,0.6234898018587334,True,False,False,False,False,False,False,False,False,False,False,False,False
9,V150,24.797639,46.644944,2024-01-27 11:27:00,Saturday,V179,value cafe,5.0,-0.9749279121818236,-0.2225209339563146,True,False,False,False,False,False,False,False,False,False,False,False,False
9,V180,24.808972,46.627111,2024-04-20 01:08:00,Saturday,V150,three caf,5.0,-0.9749279121818236,-0.2225209339563146,True,False,False,False,False,False,False,False,False,False,False,False,False
9,V181,24.808472,46.627361,2024-04-20 03:06:00,Saturday,V180,enekas,5.0,-0.9749279121818236,-0.2225209339563146,True,False,False,False,False,False,False,False,False,False,False,False,False
9,V23,24.803889,46.674083,2024-04-27 02:36:00,Saturday,V181,shorofat park,5.0,-0.9749279121818236,-0.2225209339563146,False,False,False,False,False,False,False,True,False,False,False,False,False
9,V182,24.729278,46.623472,2024-05-01 22:17:00,Friday,V154,alawwal park,4.0,-0.433883739117558,-0.9009688679024191,False,False,False,False,False,False,False,False,False,False,False,True,False
9,V236,24.742972,46.658361,2024-05-04 12:57:00,Saturday,V182,riyadh gallery,5.0,-0.9749279121818236,-0.2225209339563146,False,False,False,False,False,False,False,False,False,True,False,False,False
9,V237,24.809056,46.589333,2024-05-04 23:55:00,Saturday,V236,nasj coffee,5.0,-0.9749279121818236,-0.2225209339563146,True,False,False,False,False,False,False,False,False,False,False,False,False
9,V151,24.811,46.646028,2024-05-10 13:20:00,Friday,V237,rex coffe,4.0,-0.433883739117558,-0.9009688679024191,True,False,False,False,False,False,False,False,False,False,False,False,False
9,V236,24.742972,46.658361,2024-05-10 20:41:00,Friday,V151,riyadh gallery,4.0,-0.433883739117558,-0.9009688679024191,False,False,False,False,False,False,False,False,False,True,False,False,False
9,V237,24.832306,46.659278,2024-05-10 22:14:00,Friday,V236,sikkah,4.0,-0.433883739117558,-0.9009688679024191,False,False,False,False,False,False,False,True,False,False,False,False,False
9,V238,24.793417,46.656139,2024-05-11 23:18:00,Saturday,V237,shahrukhan restaurant,5.0,-0.9749279121818236,-0.2225209339563146,False,False,False,False,False,False,False,False,True,False,False,False,False
9,V148,24.735111,46.676639,2024-05-19 14:30:00,Sunday,V238,atmosphere,6.0,-0.7818314824680299,0.6234898018587334,True,False,False,False,False,False,False,False,False,False,False,False,False
9,V155,24.738194,46.687667,2024-05-24 01:04:00,Friday,V148,ik coffee,4.0,-0.433883739117558,-0.9009688679024191,True,False,False,False,False,False,False,False,False,False,False,False,False
9,V151,24.811,46.646028,2024-05-24 17:36:00,Friday,V154,rex coffe,4.0,-0.433883739117558,-0.9009688679024191,True,False,False,False,False,False,False,False,False,False,False,False,False
9,V140,24.725611,46.6425,2024-05-25 01:05:00,Saturday,V151,the esplanade,5.0,-0.9749279121818236,-0.2225209339563146,False,False,False,False,False,False,False,True,False,False,False,False,False
9,V239,24.724167,46.64125,2024-05-25 01:10:00,Saturday,V140,vox cinemas,5.0,-0.9749279121818236,-0.2225209339563146,False,False,True,False,False,False,False,False,False,False,False,False,False
9,V146,24.817472,46.622333,2024-05-29 23:58:00,Wednesday,V239,woods cafe roastery,2.0,0.9749279121818236,-0.22252093395631434,True,False,False,False,False,False,False,False,False,False,False,False,False
9,V269,24.812611,46.625556,2024-06-12 20:07:00,Wednesday,V146,breehant roastery,2.0,0.9749279121818236,-0.22252093395631434,True,False,False,False,False,False,False,False,False,False,False,False,False
9,V151,24.811,46.646028,2024-06-13 16:31:00,Thursday,V269,rex coffe,3.0,0.43388373911755823,-0.900968867902419,True,False,False,False,False,False,False,False,False,False,False,False,False
9,V151,24.811,46.646028,2024-06-18 03:49:00,Tuesday,V151,rex coffe,1.0,0.7818314824680298,0.6234898018587336,True,False,False,False,False,False,False,False,False,False,False,False,False
9,V270,24.810389,46.643972,2024-07-23 21:18:00,Tuesday,V151,y97 specialty coffee,1.0,0.7818314824680298,0.6234898018587336,True,False,False,False,False,False,False,False,False,False,False,False,False
9,V151,24.811,46.646028,2024-07-24 22:34:00,Wednesday,V270,rex coffe,2.0,0.9749279121818236,-0.22252093395631434,True,False,False,False,False,False,False,False,False,False,False,False,False
9,V271,24.711306,46.631278,2024-07-26 10:08:00,Friday,V151,pistrina bakery,4.0,-0.433883739117558,-0.9009688679024191,False,True,False,False,False,False,False,False,False,False,False,False,False
9,V272,24.791528,46.611444,2024-07-26 17:13:00,Friday,V271,makan mall,4.0,-0.433883739117558,-0.9009688679024191,False,False,False,False,False,False,False,False,False,True,False,False,False
9,V151,24.811,46.646028,2024-07-30 19:44:00,Tuesday,V272,rex coffe,1.0,0.7818314824680298,0.6234898018587336,True,False,False,False,False,False,False,False,False,False,False,False,False
9,V270,24.810389,46.643972,2024-08-08 20:02:00,Thursday,V151,y97 specialty coffee,3.0,0.43388373911755823,-0.900968867902419,True,False,False,False,False,False,False,False,False,False,False,False,False
9,V179,24.79025,46.636556,2024-08-09 18:30:00,Friday,V270,be fine,4.0,-0.433883739117558,-0.9009688679024191,True,False,False,False,False,False,False,False,False,False,False,False,False
9,V343,24.731667,46.648833,2024-09-29 22:19:00,Sunday,V179,the zone,6.0,-0.7818314824680299,0.6234898018587334,False,False,False,False,False,False,False,True,False,False,False,False,False
10,V337,24.7465,46.642639,2024-01-02 11:08:00,Tuesday,,dopeamine,1.0,0.7818314824680298,0.6234898018587336,False,True,False,False,False,False,False,False,False,False,False,False,False
10,V338,24.692389,46.669917,2024-01-02 12:04:00,Tuesday,V337,panorama mall,1.0,0.7818314824680298,0.6234898018587336,False,False,False,False,False,False,False,False,False,True,False,False,False
10,V339,24.772306,46.672972,2024-01-03 22:37:00,Wednesday,V338,jarir bookstore,2.0,0.9749279121818236,-0.22252093395631434,False,False,False,False,False,False,False,False,False,True,False,False,False
10,V340,24.767389,46.576667,2024-01-03 23:19:00,Wednesday,V339,starbucks coffee,2.0,0.9749279121818236,-0.22252093395631434,True,False,False,False,False,False,False,False,False,False,False,False,False
10,V337,24.7465,46.642639,2024-01-04 12:25:00,Thursday,V340,dopeamine,3.0,0.43388373911755823,-0.900968867902419,False,True,False,False,False,False,False,False,False,False,False,False,False
10,V341,24.754972,46.681667,2024-01-05 20:15:00,Friday,V337,starbucks coffee,4.0,-0.433883739117558,-0.9009688679024191,True,False,False,False,False,False,False,False,False,False,False,False,False
10,V182,24.729278,46.623472,2024-01-14 21:28:00,Sunday,V341,alawwal park,6.0,-0.7818314824680299,0.6234898018587334,False,False,False,False,False,False,False,False,False,False,False,True,False
10,V342,24.791833,46.672583,2024-02-02 23:02:00,Friday,V182,shwkat,4.0,-0.433883739117558,-0.9009688679024191,False,False,False,False,False,False,False,False,True,False,False,False,False
10,V240,24.689987,46.673106,2024-03-12 01:18:00,Tuesday,V342,hataba,1.0,0.7818314824680298,0.6234898018587336,False,False,False,False,False,False,False,False,True,False,False,False,False
10,V241,24.689642,46.673555,2024-03-13 23:31:00,Wednesday,V240,paws caf,2.0,0.9749279121818236,-0.22252093395631434,False,False,False,False,False,True,False,False,False,False,False,False,False
10,V242,24.755065,46.669382,2024-03-19 00:07:00,Tuesday,V241,some coffee bar,1.0,0.7818314824680298,0.6234898018587336,True,False,False,False,False,False,False,False,False,False,False,False,False
10,V243,24.711531,46.674532,2024-03-20 19:00:00,Wednesday,V242,four seasons hotel,2.0,0.9749279121818236,-0.22252093395631434,False,False,False,True,False,False,False,False,False,False,False,False,False
10,V188,24.725667,46.6445,2024-03-20 22:16:00,Wednesday,V243,shots,2.0,0.9749279121818236,-0.22252093395631434,True,False,False,False,False,False,False,False,False,False,False,False,False
10,V244,24.750156,46.61355,2024-03-24 00:19:00,Sunday,V188,crme,6.0,-0.7818314824680299,0.6234898018587334,False,True,False,False,False,False,False,False,False,False,False,False,False
10,V245,24.776031,46.610763,2024-03-24 20:55:00,Sunday,V244,groovy,6.0,-0.7818314824680299,0.6234898018587334,True,False,False,False,False,False,False,False,False,False,False,False,False
10,V21,24.697278,46.683972,2024-03-24 23:39:00,Sunday,V245,centria,6.0,-0.7818314824680299,0.6234898018587334,False,False,False,False,False,False,False,False,False,True,False,False,False
10,V246,24.792274,46.674092,2024-03-25 23:38:00,Monday,V21,starbucks coffee,0.0,0.0,1.0,True,False,False,False,False,False,False,False,False,False,False,False,False
10,V247,24.737813,46.642382,2024-03-31 19:37:00,Sunday,V246,salam,6.0,-0.7818314824680299,0.6234898018587334,True,False,False,False,False,False,False,False,False,False,False,False,False
10,V248,24.817319,46.664874,2024-04-15 04:07:00,Monday,V247,vox cinemas,0.0,0.0,1.0,False,False,True,False,False,False,False,False,False,False,False,False,False
10,V188,24.725667,46.6445,2024-04-18 21:54:00,Thursday,V248,shots,3.0,0.43388373911755823,-0.900968867902419,True,False,False,False,False,False,False,False,False,False,False,False,False
10,V249,24.790129,46.648505,2024-04-19 12:41:00,Friday,V188,dunkin' donuts,4.0,-0.433883739117558,-0.9009688679024191,False,True,False,False,False,False,False,False,False,False,False,False,False
10,V250,24.959442,46.575356,2024-04-19 21:43:00,Friday,V249,riyadh golf courses,4.0,-0.433883739117558,-0.9009688679024191,False,False,False,False,False,False,False,False,False,False,False,True,False
10,V246,24.792274,46.674092,2024-04-26 12:55:00,Friday,V250,starbucks coffee,4.0,-0.433883739117558,-0.9009688679024191,True,False,False,False,False,False,False,False,False,False,False,False,False
10,V247,24.737813,46.642382,2024-04-28 21:18:00,Sunday,V246,salam,6.0,-0.7818314824680299,0.6234898018587334,True,False,False,False,False,False,False,False,False,False,False,False,False
10,V251,24.751626,46.536972,2024-04-29 20:44:00,Monday,V247,al diriyah,0.0,0.0,1.0,False,False,False,False,False,False,True,False,False,False,False,False,False
10,V09,24.778083,46.662694,2024-04-30 21:52:00,Tuesday,V251,ghandoura,1.0,0.7818314824680298,0.6234898018587336,True,False,False,False,False,False,False,False,False,False,False,False,False
10,V252,24.786275,46.658871,2024-05-04 12:12:00,Saturday,V09,croi bake house,5.0,-0.9749279121818236,-0.2225209339563146,False,True,False,False,False,False,False,False,False,False,False,False,False
10,V253,24.708861,46.688856,2024-05-04 19:59:00,Saturday,V252,habibah sweets,5.0,-0.9749279121818236,-0.2225209339563146,False,True,False,False,False,False,False,False,False,False,False,False,False
10,V254,24.747375,46.538731,2024-05-08 20:57:00,Wednesday,V253,diriyah biennale,2.0,0.9749279121818236,-0.22252093395631434,False,False,True,False,False,False,False,False,False,False,False,False,False
10,V239,24.724167,46.64125,2024-05-27 19:03:00,Monday,V254,vox cinemas,0.0,0.0,1.0,False,False,True,False,False,False,False,False,False,False,False,False,False
10,V255,24.805876,46.660453,2024-05-29 17:17:00,Wednesday,V239,alkharof,2.0,0.9749279121818236,-0.22252093395631434,False,False,False,False,False,False,False,False,True,False,False,False,False
10,V09,24.778083,46.662694,2024-06-07 19:21:00,Friday,V255,ghandoura,4.0,-0.433883739117558,-0.9009688679024191,True,False,False,False,False,False,False,False,False,False,False,False,False
10,V165,24.761694,46.657833,2024-07-05 17:58:00,Friday,V09,quokka,4.0,-0.433883739117558,-0.9009688679024191,True,False,False,False,False,False,False,False,False,False,False,False,False
10,V164,24.794225,46.655538,2024-08-13 02:59:00,Sunday,V165,mcdonalds,6.0,-0.7818314824680299,0.6234898018587334,False,False,False,False,False,False,False,False,True,False,False,False,False
10,V165,24.761698,46.657828,2024-08-15 15:46:00,Tuesday,V164,quokka,1.0,0.7818314824680298,0.6234898018587336,True,False,False,False,False,False,False,False,False,False,False,False,False
10,V166,24.858584,46.646703,2024-08-16 23:24:00,Wednesday,V165,tamimi markets,2.0,0.9749279121818236,-0.22252093395631434,False,False,False,False,False,True,False,False,False,False,False,False,False
10,V165,24.761698,46.657828,2024-08-20 20:56:00,Sunday,V166,quokka,6.0,-0.7818314824680299,0.6234898018587334,True,False,False,False,False,False,False,False,False,False,False,False,False
10,V167,24.788556,46.639036,2024-08-24 23:22:00,Thursday,V165,modest,3.0,0.43388373911755823,-0.900968867902419,False,False,False,False,False,False,False,False,True,False,False,False,False
10,V168,24.704152,46.702318,2024-08-25 22:31:00,Friday,V167,le relais de ientrecote,4.0,-0.433883739117558,-0.9009688679024191,False,False,False,False,False,False,False,False,True,False,False,False,False
10,V169,24.704095,46.702826,2024-08-27 22:10:00,Sunday,V168,eataly,6.0,-0.7818314824680299,0.6234898018587334,False,False,False,False,False,False,False,False,True,False,False,False,False
10,V170,24.79183,46.67259,2024-08-30 22:42:00,Wednesday,V169,shwkat,2.0,0.9749279121818236,-0.22252093395631434,False,False,False,False,False,False,False,False,True,False,False,False,False
10,V171,24.764469,46.653778,2024-09-01 10:49:00,Friday,V170,movenpick hotel residences riyadh,4.0,-0.433883739117558,-0.9009688679024191,False,False,False,True,False,False,False,False,False,False,False,False,False
10,V172,24.769417,46.664333,2024-09-02 22:51:00,Saturday,V171,saco world,5.0,-0.9749279121818236,-0.2225209339563146,False,False,False,False,False,False,False,False,False,True,False,False,False
10,V208,24.772293,46.672973,2024-09-03 22:40:00,Tuesday,V172,jarir bookstore,1.0,0.7818314824680298,0.6234898018587336,False,False,False,False,False,False,False,False,False,True,False,False,False
10,V209,24.783141,46.636888,2024-09-04 00:06:00,Wednesday,V208,dunkin' donuts,2.0,0.9749279121818236,-0.22252093395631434,False,True,False,False,False,False,False,False,False,False,False,False,False
10,V210,24.758241,46.674476,2024-09-08 18:56:00,Sunday,V209,grilled burger 777,6.0,-0.7818314824680299,0.6234898018587334,False,False,False,False,False,False,False,False,True,False,False,False,False
10,V211,24.805834,46.693123,2024-09-13 18:59:00,Friday,V210,4twins truck,4.0,-0.433883739117558,-0.9009688679024191,False,True,False,False,False,False,False,False,False,False,False,False,False
10,V23,24.803889,46.674083,2024-09-14 13:40:00,Saturday,V211,shorofat park,5.0,-0.9749279121818236,-0.2225209339563146,False,False,False,False,False,False,False,True,False,False,False,False,False
10,V187,24.711306,46.674417,2024-09-20 15:02:00,Friday,V23,almamlaka social dining,4.0,-0.433883739117558,-0.9009688679024191,False,False,False,False,False,False,False,False,False,False,False,False,False
10,V165,24.761698,46.657828,2024-09-23 19:00:00,Monday,V187,quokka,0.0,0.0,1.0,True,False,False,False,False,False,False,False,False,False,False,False,False
10,V212,24.693368,46.632427,2024-09-23 21:26:00,Monday,V165,laysen valley,0.0,0.0,1.0,False,False,False,False,False,True,False,False,False,False,False,False,False
10,V165,24.761698,46.657828,2024-09-25 20:21:00,Wednesday,V212,quokka,2.0,0.9749279121818236,-0.22252093395631434,True,False,False,False,False,False,False,False,False,False,False,False,False
10,V213,24.809289,46.62353,2024-10-12 00:10:00,Saturday,V165,iris caf,5.0,-0.9749279121818236,-0.2225209339563146,True,False,False,False,False,False,False,False,False,False,False,False,False
11,V23,24.803889,46.674083,2023-03-31 23:48:00,Friday,,shorofat park,4.0,-0.433883739117558,-0.9009688679024191,False,False,False,False,False,False,False,True,False,False,False,False,False
11,V173,24.690222,46.685028,2023-04-02 00:54:00,Sunday,V23,entrecote cafe de paris,6.0,-0.7818314824680299,0.6234898018587334,False,False,False,False,False,False,False,False,True,False,False,False,False
11,V174,24.792917,46.656472,2023-04-03 00:28:00,Monday,V173,sanctuary spa by beauty care,0.0,0.0,1.0,False,False,False,False,False,False,False,False,False,False,True,False,False
11,V175,24.738056,46.642667,2023-04-03 00:30:00,Monday,V174,bridlot,0.0,0.0,1.0,False,False,False,False,False,False,False,False,True,False,False,False,False
11,V176,24.752611,46.639167,2023-04-08 00:29:00,Saturday,V175,groovy,5.0,-0.9749279121818236,-0.2225209339563146,True,False,False,False,False,False,False,False,False,False,False,False,False
11,V177,24.807056,46.613722,2023-04-08 01:57:00,Saturday,V176,she burger,5.0,-0.9749279121818236,-0.2225209339563146,False,False,False,False,False,False,False,False,True,False,False,False,False
11,V120,24.756167,46.630056,2023-04-17 00:25:00,Monday,V177,riyadh park mall,0.0,0.0,1.0,False,False,False,False,False,False,False,False,False,True,False,False,False
11,V178,24.754444,46.706694,2023-04-26 18:34:00,Wednesday,V120,belong speciality coffee,2.0,0.9749279121818236,-0.22252093395631434,True,False,False,False,False,False,False,False,False,False,False,False,False
11,V178,24.754444,46.706694,2023-04-28 15:12:00,Friday,V178,belong speciality coffee,4.0,-0.433883739117558,-0.9009688679024191,True,False,False,False,False,False,False,False,False,False,False,False,False
11,V178,24.754444,46.706694,2023-04-29 19:11:00,Saturday,V178,belong speciality coffee,5.0,-0.9749279121818236,-0.2225209339563146,True,False,False,False,False,False,False,False,False,False,False,False,False
11,V256,24.69325,46.671444,2023-05-03 10:35:00,Wednesday,V178,alwaal albari,2.0,0.9749279121818236,-0.22252093395631434,True,False,False,False,False,False,False,False,False,False,False,False,False
11,V257,24.799,46.736389,2023-05-11 22:33:00,Thursday,V256,archi,3.0,0.43388373911755823,-0.900968867902419,True,False,False,False,False,False,False,False,False,False,False,False,False
11,V258,24.689333,46.634333,2023-05-12 20:29:00,Friday,V257,pattern concept store,4.0,-0.433883739117558,-0.9009688679024191,False,False,False,False,False,False,False,False,False,True,False,False,False
11,V259,24.755056,46.669389,2023-05-19 19:44:00,Friday,V258,some coffee bar,4.0,-0.433883739117558,-0.9009688679024191,True,False,False,False,False,False,False,False,False,False,False,False,False
11,V260,24.680722,46.623167,2023-05-19 21:10:00,Friday,V259,wacafe,4.0,-0.433883739117558,-0.9009688679024191,True,False,False,False,False,False,False,False,False,False,False,False,False
11,V198,24.710528,46.667528,2023-05-29 06:48:00,Monday,V260,camel step roasters,0.0,0.0,1.0,True,False,False,False,False,False,False,False,False,False,False,False,False
11,V261,24.711583,46.675278,2023-05-30 18:36:00,Tuesday,V198,cartier,1.0,0.7818314824680298,0.6234898018587336,False,False,False,False,False,False,False,False,False,True,False,False,False
11,V237,24.832306,46.659278,2023-05-31 19:52:00,Wednesday,V261,sikkah,2.0,0.9749279121818236,-0.22252093395631434,False,False,False,False,False,False,False,True,False,False,False,False,False
11,V259,24.755056,46.669389,2023-06-02 17:18:00,Friday,V237,some coffee bar,4.0,-0.433883739117558,-0.9009688679024191,True,False,False,False,False,False,False,False,False,False,False,False,False
11,V262,24.767972,46.621472,2023-06-02 18:09:00,Friday,V259,pick,4.0,-0.433883739117558,-0.9009688679024191,False,True,False,False,False,False,False,False,False,False,False,False,False
11,V46,24.767667,46.715056,2023-06-03 16:58:00,Saturday,V262,al nakheel mall,5.0,-0.9749279121818236,-0.2225209339563146,False,False,False,False,False,False,False,False,False,True,False,False,False
11,V136,24.772861,46.607694,2023-06-05 21:53:00,Monday,V46,veo,0.0,0.0,1.0,True,False,False,False,False,False,False,False,False,False,False,False,False
11,V263,24.72575,46.643389,2023-06-15 23:38:00,Thursday,V136,social cafe roastery,3.0,0.43388373911755823,-0.900968867902419,True,False,False,False,False,False,False,False,False,False,False,False,False
